D_TEMPORAL_0;D_TERRITORIO_1;D_TERRITORIO_0;D_SEXO_0;D_LUGARNACIMIEN_0;INDICATOR;OBS_VALUE;FREQ
2015;6605;18;00;C01;Andaluces;137.0;A
2015;6605;18;00;C02;Andaluces;17.0;A
2015;6605;18;00;66;Andaluces;99.0;A
2015;6605;18;00;NC000;Andaluces;4.0;A
2015;6605;18;00;00;Andaluces;257.0;A
2015;6605;21;00;04;Andaluces;;A
2015;6605;21;00;11;Andaluces;;A
2015;6605;21;00;14;Andaluces;;A
2015;6605;21;00;18;Andaluces;;A
2015;6605;21;00;21;Andaluces;33.0;A
2015;6605;21;00;23;Andaluces;;A
2015;6605;21;00;29;Andaluces;;A
2015;6605;21;00;41;Andaluces;4.0;A
2015;6605;21;00;C01;Andaluces;37.0;A
2015;6605;21;00;C02;Andaluces;6.0;A
2015;6605;21;00;66;Andaluces;15.0;A
2015;6605;21;00;NC000;Andaluces;;A
2015;6605;21;00;00;Andaluces;58.0;A
2015;6605;23;00;04;Andaluces;;A
2015;6605;23;00;11;Andaluces;;A
2015;6605;23;00;14;Andaluces;;A
2015;6605;23;00;18;Andaluces;1.0;A
2015;6605;23;00;21;Andaluces;;A
2015;6605;23;00;23;Andaluces;123.0;A
2015;6605;23;00;29;Andaluces;;A
2015;6605;23;00;41;Andaluces;;A
2015;6605;23;00;C01;Andaluces;124.0;A
2015;6605;23;00;C02;Andaluces;3.0;A
2015;6605;23;00;66;Andaluces;73.0;A
2015;6605;23;00;NC000;Andaluces;4.0;A
2015;6605;23;00;00;Andaluces;204.0;A
2015;6605;29;00;04;Andaluces;;A
2015;6605;29;00;11;Andaluces;6.0;A
2015;6605;29;00;14;Andaluces;7.0;A
2015;6605;29;00;18;Andaluces;2.0;A
2015;6605;29;00;21;Andaluces;;A
2015;6605;29;00;23;Andaluces;2.0;A
2015;6605;29;00;29;Andaluces;317.0;A
2015;6605;29;00;41;Andaluces;8.0;A
2015;6605;29;00;C01;Andaluces;342.0;A
2015;6605;29;00;C02;Andaluces;42.0;A
2015;6605;29;00;66;Andaluces;264.0;A
2015;6605;29;00;NC000;Andaluces;10.0;A
2015;6605;29;00;00;Andaluces;658.0;A
2015;6605;41;00;04;Andaluces;;A
2015;6605;41;00;11;Andaluces;5.0;A
2015;6605;41;00;14;Andaluces;6.0;A
2015;6605;41;00;18;Andaluces;3.0;A
2015;6605;41;00;21;Andaluces;2.0;A
2015;6605;41;00;23;Andaluces;1.0;A
2015;6605;41;00;29;Andaluces;;A
2015;6605;41;00;41;Andaluces;214.0;A
2015;6605;41;00;C01;Andaluces;231.0;A
2015;6605;41;00;C02;Andaluces;16.0;A
2015;6605;41;00;66;Andaluces;153.0;A
2015;6605;41;00;NC000;Andaluces;2.0;A
2015;6605;41;00;00;Andaluces;402.0;A
2016;66;C01;00;04;Andaluces;11207.0;A
2016;66;C01;00;11;Andaluces;13576.0;A
2016;66;C01;00;14;Andaluces;9357.0;A
2016;66;C01;00;18;Andaluces;16883.0;A
2016;66;C01;00;21;Andaluces;3475.0;A
2016;66;C01;00;23;Andaluces;6211.0;A
2016;66;C01;00;29;Andaluces;16153.0;A
2016;66;C01;00;41;Andaluces;15326.0;A
2016;66;C01;00;C01;Andaluces;92188.0;A
2016;66;C01;00;C02;Andaluces;8400.0;A
2016;66;C01;00;66;Andaluces;162463.0;A
2016;66;C01;00;NC000;Andaluces;1334.0;A
2016;66;C01;00;00;Andaluces;264385.0;A
2016;66;04;00;04;Andaluces;10964.0;A
2016;66;04;00;11;Andaluces;27.0;A
2016;66;04;00;14;Andaluces;29.0;A
2016;66;04;00;18;Andaluces;189.0;A
2016;66;04;00;21;Andaluces;9.0;A
2016;66;04;00;23;Andaluces;30.0;A
2016;66;04;00;29;Andaluces;38.0;A
2016;66;04;00;41;Andaluces;29.0;A
2016;66;04;00;C01;Andaluces;11315.0;A
2016;66;04;00;C02;Andaluces;756.0;A
2016;66;04;00;66;Andaluces;31452.0;A
2016;66;04;00;NC000;Andaluces;214.0;A
2016;66;04;00;00;Andaluces;43737.0;A
2016;66;11;00;04;Andaluces;17.0;A
2016;66;11;00;11;Andaluces;12641.0;A
2016;66;11;00;14;Andaluces;59.0;A
2016;66;11;00;18;Andaluces;75.0;A
2016;66;11;00;21;Andaluces;35.0;A
2016;66;11;00;23;Andaluces;46.0;A
2016;66;11;00;29;Andaluces;194.0;A
2016;66;11;00;41;Andaluces;340.0;A
2016;66;11;00;C01;Andaluces;13407.0;A
2016;66;11;00;C02;Andaluces;1174.0;A
2016;66;11;00;66;Andaluces;16404.0;A
2016;66;11;00;NC000;Andaluces;150.0;A
2016;66;11;00;00;Andaluces;31135.0;A
2016;66;14;00;04;Andaluces;15.0;A
2016;66;14;00;11;Andaluces;26.0;A
2016;66;14;00;14;Andaluces;8680.0;A
2016;66;14;00;18;Andaluces;59.0;A
2016;66;14;00;21;Andaluces;7.0;A
2016;66;14;00;23;Andaluces;55.0;A
2016;66;14;00;29;Andaluces;38.0;A
2016;66;14;00;41;Andaluces;109.0;A
2016;66;14;00;C01;Andaluces;8989.0;A
2016;66;14;00;C02;Andaluces;500.0;A
2016;66;14;00;66;Andaluces;9948.0;A
2016;66;14;00;NC000;Andaluces;100.0;A
2016;66;14;00;00;Andaluces;19537.0;A
2016;66;18;00;04;Andaluces;97.0;A
2016;66;18;00;11;Andaluces;67.0;A
2016;66;18;00;14;Andaluces;65.0;A
2016;66;18;00;18;Andaluces;16054.0;A
2016;66;18;00;21;Andaluces;15.0;A
2016;66;18;00;23;Andaluces;178.0;A
2016;66;18;00;29;Andaluces;113.0;A
2016;66;18;00;41;Andaluces;87.0;A
2016;66;18;00;C01;Andaluces;16676.0;A
2016;66;18;00;C02;Andaluces;1117.0;A
2016;66;18;00;66;Andaluces;35142.0;A
2016;66;18;00;NC000;Andaluces;301.0;A
2016;66;18;00;00;Andaluces;53236.0;A
2016;66;21;00;04;Andaluces;1.0;A
2016;66;21;00;11;Andaluces;33.0;A
2016;66;21;00;14;Andaluces;16.0;A
2016;66;21;00;18;Andaluces;8.0;A
2016;66;21;00;21;Andaluces;3165.0;A
2016;66;21;00;23;Andaluces;10.0;A
2016;66;21;00;29;Andaluces;12.0;A
2016;66;21;00;41;Andaluces;134.0;A
2016;66;21;00;C01;Andaluces;3379.0;A
2016;66;21;00;C02;Andaluces;269.0;A
2016;66;21;00;66;Andaluces;4371.0;A
2016;66;21;00;NC000;Andaluces;16.0;A
2016;66;21;00;00;Andaluces;8035.0;A
2016;66;23;00;04;Andaluces;9.0;A
2016;66;23;00;11;Andaluces;10.0;A
2016;66;23;00;14;Andaluces;34.0;A
2016;66;23;00;18;Andaluces;83.0;A
2016;66;23;00;21;Andaluces;3.0;A
2016;66;23;00;23;Andaluces;5654.0;A
2016;66;23;00;29;Andaluces;21.0;A
2016;66;23;00;41;Andaluces;18.0;A
2016;66;23;00;C01;Andaluces;5832.0;A
2016;66;23;00;C02;Andaluces;339.0;A
2016;66;23;00;66;Andaluces;7390.0;A
2016;66;23;00;NC000;Andaluces;75.0;A
2016;66;23;00;00;Andaluces;13636.0;A
2016;66;29;00;04;Andaluces;58.0;A
2016;66;29;00;11;Andaluces;402.0;A
2016;66;29;00;14;Andaluces;285.0;A
2016;66;29;00;18;Andaluces;288.0;A
2016;66;29;00;21;Andaluces;20.0;A
2016;66;29;00;23;Andaluces;139.0;A
2016;66;29;00;29;Andaluces;15584.0;A
2016;66;29;00;41;Andaluces;240.0;A
2016;66;29;00;C01;Andaluces;17016.0;A
2016;66;29;00;C02;Andaluces;2646.0;A
2016;66;29;00;66;Andaluces;37650.0;A
2016;66;29;00;NC000;Andaluces;284.0;A
2016;66;29;00;00;Andaluces;57596.0;A
2016;66;41;00;04;Andaluces;46.0;A
2016;66;41;00;11;Andaluces;370.0;A
2016;66;41;00;14;Andaluces;189.0;A
2016;66;41;00;18;Andaluces;127.0;A
2016;66;41;00;21;Andaluces;221.0;A
2016;66;41;00;23;Andaluces;99.0;A
2016;66;41;00;29;Andaluces;153.0;A
2016;66;41;00;41;Andaluces;14369.0;A
2016;66;41;00;C01;Andaluces;15574.0;A
2016;66;41;00;C02;Andaluces;1599.0;A
2016;66;41;00;66;Andaluces;20106.0;A
2016;66;41;00;NC000;Andaluces;194.0;A
2016;66;41;00;00;Andaluces;37473.0;A
2016;6601;C01;00;04;Andaluces;5993.0;A
2016;6601;C01;00;11;Andaluces;9423.0;A
2016;6601;C01;00;14;Andaluces;7187.0;A
2016;6601;C01;00;18;Andaluces;10153.0;A
2016;6601;C01;00;21;Andaluces;2699.0;A
2016;6601;C01;00;23;Andaluces;4665.0;A
2016;6601;C01;00;29;Andaluces;10581.0;A
2016;6601;C01;00;41;Andaluces;10334.0;A
2016;6601;C01;00;C01;Andaluces;61035.0;A
2016;6601;C01;00;C02;Andaluces;5422.0;A
2016;6601;C01;00;66;Andaluces;57329.0;A
2016;6601;C01;00;NC000;Andaluces;798.0;A
2016;6601;C01;00;00;Andaluces;124584.0;A
2016;6601;04;00;04;Andaluces;5839.0;A
2016;6601;04;00;11;Andaluces;23.0;A
2016;6601;04;00;14;Andaluces;22.0;A
2016;6601;04;00;18;Andaluces;122.0;A
2016;6601;04;00;21;Andaluces;6.0;A
2016;6601;04;00;23;Andaluces;25.0;A
2016;6601;04;00;29;Andaluces;27.0;A
2016;6601;04;00;41;Andaluces;21.0;A
2016;6601;04;00;C01;Andaluces;6085.0;A
2016;6601;04;00;C02;Andaluces;549.0;A
2016;6601;04;00;66;Andaluces;5494.0;A
2016;6601;04;00;NC000;Andaluces;71.0;A
2016;6601;04;00;00;Andaluces;12199.0;A
2016;6601;11;00;04;Andaluces;10.0;A
2016;6601;11;00;11;Andaluces;8764.0;A
2016;6601;11;00;14;Andaluces;37.0;A
2016;6601;11;00;18;Andaluces;46.0;A
2016;6601;11;00;21;Andaluces;20.0;A
2016;6601;11;00;23;Andaluces;35.0;A
2016;6601;11;00;29;Andaluces;146.0;A
2016;6601;11;00;41;Andaluces;216.0;A
2016;6601;11;00;C01;Andaluces;9274.0;A
2016;6601;11;00;C02;Andaluces;754.0;A
2016;6601;11;00;66;Andaluces;7855.0;A
2016;6601;11;00;NC000;Andaluces;122.0;A
2016;6601;11;00;00;Andaluces;18005.0;A
2016;6601;14;00;04;Andaluces;12.0;A
2016;6601;14;00;11;Andaluces;17.0;A
2016;6601;14;00;14;Andaluces;6727.0;A
2016;6601;14;00;18;Andaluces;36.0;A
2016;6601;14;00;21;Andaluces;5.0;A
2016;6601;14;00;23;Andaluces;49.0;A
2016;6601;14;00;29;Andaluces;23.0;A
2016;6601;14;00;41;Andaluces;70.0;A
2016;6601;14;00;C01;Andaluces;6939.0;A
2016;6601;14;00;C02;Andaluces;378.0;A
2016;6601;14;00;66;Andaluces;5796.0;A
2016;6601;14;00;NC000;Andaluces;85.0;A
2016;6601;14;00;00;Andaluces;13198.0;A
2016;6601;18;00;04;Andaluces;66.0;A
2016;6601;18;00;11;Andaluces;49.0;A
2016;6601;18;00;14;Andaluces;45.0;A
2016;6601;18;00;18;Andaluces;9626.0;A
2016;6601;18;00;21;Andaluces;8.0;A
2016;6601;18;00;23;Andaluces;118.0;A
2016;6601;18;00;29;Andaluces;83.0;A
2016;6601;18;00;41;Andaluces;58.0;A
2016;6601;18;00;C01;Andaluces;10053.0;A
2016;6601;18;00;C02;Andaluces;750.0;A
2016;6601;18;00;66;Andaluces;8614.0;A
2016;6601;18;00;NC000;Andaluces;147.0;A
2016;6601;18;00;00;Andaluces;19564.0;A
2016;6601;21;00;04;Andaluces;1.0;A
2016;6601;21;00;11;Andaluces;26.0;A
2016;6601;21;00;14;Andaluces;9.0;A
2016;6601;21;00;18;Andaluces;4.0;A
2016;6601;21;00;21;Andaluces;2507.0;A
2016;6601;21;00;23;Andaluces;8.0;A
2016;6601;21;00;29;Andaluces;9.0;A
2016;6601;21;00;41;Andaluces;111.0;A
2016;6601;21;00;C01;Andaluces;2675.0;A
2016;6601;21;00;C02;Andaluces;190.0;A
2016;6601;21;00;66;Andaluces;2687.0;A
2016;6601;21;00;NC000;Andaluces;14.0;A
2016;6601;21;00;00;Andaluces;5566.0;A
2016;6601;23;00;04;Andaluces;6.0;A
2016;6601;23;00;11;Andaluces;7.0;A
2016;6601;23;00;14;Andaluces;26.0;A
2016;6601;23;00;18;Andaluces;59.0;A
2016;6601;23;00;21;Andaluces;2.0;A
2016;6601;23;00;23;Andaluces;4269.0;A
2016;6601;23;00;29;Andaluces;17.0;A
2016;6601;23;00;41;Andaluces;15.0;A
2016;6601;23;00;C01;Andaluces;4401.0;A
2016;6601;23;00;C02;Andaluces;231.0;A
2016;6601;23;00;66;Andaluces;3118.0;A
2016;6601;23;00;NC000;Andaluces;56.0;A
2016;6601;23;00;00;Andaluces;7806.0;A
2016;6601;29;00;04;Andaluces;33.0;A
2016;6601;29;00;11;Andaluces;306.0;A
2016;6601;29;00;14;Andaluces;193.0;A
2016;6601;29;00;18;Andaluces;193.0;A
2016;6601;29;00;21;Andaluces;13.0;A
2016;6601;29;00;23;Andaluces;96.0;A
2016;6601;29;00;29;Andaluces;10177.0;A
2016;6601;29;00;41;Andaluces;162.0;A
2016;6601;29;00;C01;Andaluces;11173.0;A
2016;6601;29;00;C02;Andaluces;1613.0;A
2016;6601;29;00;66;Andaluces;14309.0;A
2016;6601;29;00;NC000;Andaluces;171.0;A
2016;6601;29;00;00;Andaluces;27266.0;A
2016;6601;41;00;04;Andaluces;26.0;A
2016;6601;41;00;11;Andaluces;231.0;A
2016;6601;41;00;14;Andaluces;128.0;A
2016;6601;41;00;18;Andaluces;67.0;A
2016;6601;41;00;21;Andaluces;138.0;A
2016;6601;41;00;23;Andaluces;65.0;A
2016;6601;41;00;29;Andaluces;99.0;A
2016;6601;41;00;41;Andaluces;9681.0;A
2016;6601;41;00;C01;Andaluces;10435.0;A
2016;6601;41;00;C02;Andaluces;957.0;A
2016;6601;41;00;66;Andaluces;9456.0;A
2016;6601;41;00;NC000;Andaluces;132.0;A
2016;6601;41;00;00;Andaluces;20980.0;A
2016;6602;C01;00;04;Andaluces;86.0;A
2016;6602;C01;00;11;Andaluces;202.0;A
2016;6602;C01;00;14;Andaluces;76.0;A
2016;6602;C01;00;18;Andaluces;190.0;A
2016;6602;C01;00;21;Andaluces;40.0;A
2016;6602;C01;00;23;Andaluces;48.0;A
2016;6602;C01;00;29;Andaluces;332.0;A
2016;6602;C01;00;41;Andaluces;198.0;A
2016;6602;C01;00;C01;Andaluces;1172.0;A
2016;6602;C01;00;C02;Andaluces;393.0;A
2016;6602;C01;00;66;Andaluces;2347.0;A
2016;6602;C01;00;NC000;Andaluces;17.0;A
2016;6602;C01;00;00;Andaluces;3929.0;A
2016;6602;04;00;04;Andaluces;81.0;A
2016;6602;04;00;11;Andaluces;1.0;A
2016;6602;04;00;14;Andaluces;;A
2016;6602;04;00;18;Andaluces;2.0;A
2016;6602;04;00;21;Andaluces;;A
2016;6602;04;00;23;Andaluces;1.0;A
2016;6602;04;00;29;Andaluces;1.0;A
2016;6602;04;00;41;Andaluces;2.0;A
2016;6602;04;00;C01;Andaluces;88.0;A
2016;6602;04;00;C02;Andaluces;14.0;A
2016;6602;04;00;66;Andaluces;113.0;A
2016;6602;04;00;NC000;Andaluces;1.0;A
2016;6602;04;00;00;Andaluces;216.0;A
2016;6602;11;00;04;Andaluces;;A
2016;6602;11;00;11;Andaluces;175.0;A
2016;6602;11;00;14;Andaluces;1.0;A
2016;6602;11;00;18;Andaluces;5.0;A
2016;6602;11;00;21;Andaluces;3.0;A
2016;6602;11;00;23;Andaluces;2.0;A
2016;6602;11;00;29;Andaluces;4.0;A
2016;6602;11;00;41;Andaluces;10.0;A
2016;6602;11;00;C01;Andaluces;200.0;A
2016;6602;11;00;C02;Andaluces;74.0;A
2016;6602;11;00;66;Andaluces;434.0;A
2016;6602;11;00;NC000;Andaluces;2.0;A
2016;6602;11;00;00;Andaluces;710.0;A
2016;6602;14;00;04;Andaluces;1.0;A
2016;6602;14;00;11;Andaluces;4.0;A
2016;6602;14;00;14;Andaluces;61.0;A
2016;6602;14;00;18;Andaluces;3.0;A
2016;6602;14;00;21;Andaluces;;A
2016;6602;14;00;23;Andaluces;;A
2016;6602;14;00;29;Andaluces;;A
2016;6602;14;00;41;Andaluces;3.0;A
2016;6602;14;00;C01;Andaluces;72.0;A
2016;6602;14;00;C02;Andaluces;15.0;A
2016;6602;14;00;66;Andaluces;69.0;A
2016;6602;14;00;NC000;Andaluces;2.0;A
2016;6602;14;00;00;Andaluces;158.0;A
2016;6602;18;00;04;Andaluces;3.0;A
2016;6602;18;00;11;Andaluces;3.0;A
2016;6602;18;00;14;Andaluces;2.0;A
2016;6602;18;00;18;Andaluces;162.0;A
2016;6602;18;00;21;Andaluces;;A
2016;6602;18;00;23;Andaluces;6.0;A
2016;6602;18;00;29;Andaluces;1.0;A
2016;6602;18;00;41;Andaluces;4.0;A
2016;6602;18;00;C01;Andaluces;181.0;A
2016;6602;18;00;C02;Andaluces;42.0;A
2016;6602;18;00;66;Andaluces;239.0;A
2016;6602;18;00;NC000;Andaluces;1.0;A
2016;6602;18;00;00;Andaluces;463.0;A
2016;6602;21;00;04;Andaluces;;A
2016;6602;21;00;11;Andaluces;2.0;A
2016;6602;21;00;14;Andaluces;2.0;A
2016;6602;21;00;18;Andaluces;2.0;A
2016;6602;21;00;21;Andaluces;27.0;A
2016;6602;21;00;23;Andaluces;;A
2016;6602;21;00;29;Andaluces;;A
2016;6602;21;00;41;Andaluces;3.0;A
2016;6602;21;00;C01;Andaluces;36.0;A
2016;6602;21;00;C02;Andaluces;9.0;A
2016;6602;21;00;66;Andaluces;32.0;A
2016;6602;21;00;NC000;Andaluces;1.0;A
2016;6602;21;00;00;Andaluces;78.0;A
2016;6602;23;00;04;Andaluces;;A
2016;6602;23;00;11;Andaluces;;A
2016;6602;23;00;14;Andaluces;;A
2016;6602;23;00;18;Andaluces;2.0;A
2016;6602;23;00;21;Andaluces;;A
2016;6602;23;00;23;Andaluces;30.0;A
2016;6602;23;00;29;Andaluces;;A
2016;6602;23;00;41;Andaluces;1.0;A
2016;6602;23;00;C01;Andaluces;33.0;A
2016;6602;23;00;C02;Andaluces;22.0;A
2016;6602;23;00;66;Andaluces;62.0;A
2016;6602;23;00;NC000;Andaluces;;A
2016;6602;23;00;00;Andaluces;117.0;A
2016;6602;29;00;04;Andaluces;1.0;A
2016;6602;29;00;11;Andaluces;11.0;A
2016;6602;29;00;14;Andaluces;6.0;A
2016;6602;29;00;18;Andaluces;9.0;A
2016;6602;29;00;21;Andaluces;;A
2016;6602;29;00;23;Andaluces;8.0;A
2016;6602;29;00;29;Andaluces;320.0;A
2016;6602;29;00;41;Andaluces;2.0;A
2016;6602;29;00;C01;Andaluces;357.0;A
2016;6602;29;00;C02;Andaluces;158.0;A
2016;6602;29;00;66;Andaluces;1173.0;A
2016;6602;29;00;NC000;Andaluces;8.0;A
2016;6602;29;00;00;Andaluces;1696.0;A
2016;6602;41;00;04;Andaluces;;A
2016;6602;41;00;11;Andaluces;6.0;A
2016;6602;41;00;14;Andaluces;4.0;A
2016;6602;41;00;18;Andaluces;5.0;A
2016;6602;41;00;21;Andaluces;10.0;A
2016;6602;41;00;23;Andaluces;1.0;A
2016;6602;41;00;29;Andaluces;6.0;A
2016;6602;41;00;41;Andaluces;173.0;A
2016;6602;41;00;C01;Andaluces;205.0;A
2016;6602;41;00;C02;Andaluces;59.0;A
2016;6602;41;00;66;Andaluces;225.0;A
2016;6602;41;00;NC000;Andaluces;2.0;A
2016;6602;41;00;00;Andaluces;491.0;A
2016;6603;C01;00;04;Andaluces;5010.0;A
2016;6603;C01;00;11;Andaluces;3247.0;A
2016;6603;C01;00;14;Andaluces;1622.0;A
2016;6603;C01;00;18;Andaluces;6158.0;A
2016;6603;C01;00;21;Andaluces;648.0;A
2016;6603;C01;00;23;Andaluces;1260.0;A
2016;6603;C01;00;29;Andaluces;4489.0;A
2016;6603;C01;00;41;Andaluces;4132.0;A
2016;6603;C01;00;C01;Andaluces;26566.0;A
2016;6603;C01;00;C02;Andaluces;2086.0;A
2016;6603;C01;00;66;Andaluces;100189.0;A
2016;6603;C01;00;NC000;Andaluces;484.0;A
2016;6603;C01;00;00;Andaluces;129325.0;A
2016;6603;04;00;04;Andaluces;4937.0;A
2016;6603;04;00;11;Andaluces;2.0;A
2016;6603;04;00;14;Andaluces;5.0;A
2016;6603;04;00;18;Andaluces;58.0;A
2016;6603;04;00;21;Andaluces;2.0;A
2016;6603;04;00;23;Andaluces;4.0;A
2016;6603;04;00;29;Andaluces;10.0;A
2016;6603;04;00;41;Andaluces;5.0;A
2016;6603;04;00;C01;Andaluces;5023.0;A
2016;6603;04;00;C02;Andaluces;161.0;A
2016;6603;04;00;66;Andaluces;25756.0;A
2016;6603;04;00;NC000;Andaluces;141.0;A
2016;6603;04;00;00;Andaluces;31081.0;A
2016;6603;11;00;04;Andaluces;7.0;A
2016;6603;11;00;11;Andaluces;3050.0;A
2016;6603;11;00;14;Andaluces;18.0;A
2016;6603;11;00;18;Andaluces;17.0;A
2016;6603;11;00;21;Andaluces;8.0;A
2016;6603;11;00;23;Andaluces;8.0;A
2016;6603;11;00;29;Andaluces;26.0;A
2016;6603;11;00;41;Andaluces;98.0;A
2016;6603;11;00;C01;Andaluces;3232.0;A
2016;6603;11;00;C02;Andaluces;275.0;A
2016;6603;11;00;66;Andaluces;7668.0;A
2016;6603;11;00;NC000;Andaluces;17.0;A
2016;6603;11;00;00;Andaluces;11192.0;A
2016;6603;14;00;04;Andaluces;2.0;A
2016;6603;14;00;11;Andaluces;4.0;A
2016;6603;14;00;14;Andaluces;1463.0;A
2016;6603;14;00;18;Andaluces;11.0;A
2016;6603;14;00;21;Andaluces;2.0;A
2016;6603;14;00;23;Andaluces;4.0;A
2016;6603;14;00;29;Andaluces;10.0;A
2016;6603;14;00;41;Andaluces;25.0;A
2016;6603;14;00;C01;Andaluces;1521.0;A
2016;6603;14;00;C02;Andaluces;78.0;A
2016;6603;14;00;66;Andaluces;3830.0;A
2016;6603;14;00;NC000;Andaluces;10.0;A
2016;6603;14;00;00;Andaluces;5439.0;A
2016;6603;18;00;04;Andaluces;24.0;A
2016;6603;18;00;11;Andaluces;12.0;A
2016;6603;18;00;14;Andaluces;16.0;A
2016;6603;18;00;18;Andaluces;5936.0;A
2016;6603;18;00;21;Andaluces;5.0;A
2016;6603;18;00;23;Andaluces;51.0;A
2016;6603;18;00;29;Andaluces;24.0;A
2016;6603;18;00;41;Andaluces;20.0;A
2016;6603;18;00;C01;Andaluces;6088.0;A
2016;6603;18;00;C02;Andaluces;261.0;A
2016;6603;18;00;66;Andaluces;25900.0;A
2016;6603;18;00;NC000;Andaluces;148.0;A
2016;6603;18;00;00;Andaluces;32397.0;A
2016;6603;21;00;04;Andaluces;;A
2016;6603;21;00;11;Andaluces;4.0;A
2016;6603;21;00;14;Andaluces;3.0;A
2016;6603;21;00;18;Andaluces;2.0;A
2016;6603;21;00;21;Andaluces;565.0;A
2016;6603;21;00;23;Andaluces;1.0;A
2016;6603;21;00;29;Andaluces;2.0;A
2016;6603;21;00;41;Andaluces;12.0;A
2016;6603;21;00;C01;Andaluces;589.0;A
2016;6603;21;00;C02;Andaluces;50.0;A
2016;6603;21;00;66;Andaluces;1614.0;A
2016;6603;21;00;NC000;Andaluces;1.0;A
2016;6603;21;00;00;Andaluces;2254.0;A
2016;6603;23;00;04;Andaluces;3.0;A
2016;6603;23;00;11;Andaluces;1.0;A
2016;6603;23;00;14;Andaluces;6.0;A
2016;6603;23;00;18;Andaluces;19.0;A
2016;6603;23;00;21;Andaluces;1.0;A
2016;6603;23;00;23;Andaluces;1146.0;A
2016;6603;23;00;29;Andaluces;4.0;A
2016;6603;23;00;41;Andaluces;1.0;A
2016;6603;23;00;C01;Andaluces;1181.0;A
2016;6603;23;00;C02;Andaluces;73.0;A
2016;6603;23;00;66;Andaluces;4067.0;A
2016;6603;23;00;NC000;Andaluces;16.0;A
2016;6603;23;00;00;Andaluces;5337.0;A
2016;6603;29;00;04;Andaluces;19.0;A
2016;6603;29;00;11;Andaluces;60.0;A
2016;6603;29;00;14;Andaluces;65.0;A
2016;6603;29;00;18;Andaluces;69.0;A
2016;6603;29;00;21;Andaluces;6.0;A
2016;6603;29;00;23;Andaluces;18.0;A
2016;6603;29;00;29;Andaluces;4375.0;A
2016;6603;29;00;41;Andaluces;55.0;A
2016;6603;29;00;C01;Andaluces;4667.0;A
2016;6603;29;00;C02;Andaluces;707.0;A
2016;6603;29;00;66;Andaluces;21330.0;A
2016;6603;29;00;NC000;Andaluces;94.0;A
2016;6603;29;00;00;Andaluces;26798.0;A
2016;6603;41;00;04;Andaluces;18.0;A
2016;6603;41;00;11;Andaluces;114.0;A
2016;6603;41;00;14;Andaluces;46.0;A
2016;6603;41;00;18;Andaluces;46.0;A
2016;6603;41;00;21;Andaluces;59.0;A
2016;6603;41;00;23;Andaluces;28.0;A
2016;6603;41;00;29;Andaluces;38.0;A
2016;6603;41;00;41;Andaluces;3916.0;A
2016;6603;41;00;C01;Andaluces;4265.0;A
2016;6603;41;00;C02;Andaluces;481.0;A
2016;6603;41;00;66;Andaluces;10024.0;A
2016;6603;41;00;NC000;Andaluces;57.0;A
2016;6603;41;00;00;Andaluces;14827.0;A
2016;6604;C01;00;04;Andaluces;76.0;A
2016;6604;C01;00;11;Andaluces;289.0;A
2016;6604;C01;00;14;Andaluces;149.0;A
2016;6604;C01;00;18;Andaluces;235.0;A
2016;6604;C01;00;21;Andaluces;48.0;A
2016;6604;C01;00;23;Andaluces;111.0;A
2016;6604;C01;00;29;Andaluces;404.0;A
2016;6604;C01;00;41;Andaluces;403.0;A
2016;6604;C01;00;C01;Andaluces;1715.0;A
2016;6604;C01;00;C02;Andaluces;369.0;A
2016;6604;C01;00;66;Andaluces;1474.0;A
2016;6604;C01;00;NC000;Andaluces;3.0;A
2016;6604;C01;00;00;Andaluces;3561.0;A
2016;6604;04;00;04;Andaluces;66.0;A
2016;6604;04;00;11;Andaluces;;A
2016;6604;04;00;14;Andaluces;2.0;A
2016;6604;04;00;18;Andaluces;6.0;A
2016;6604;04;00;21;Andaluces;1.0;A
2016;6604;04;00;23;Andaluces;;A
2016;6604;04;00;29;Andaluces;;A
2016;6604;04;00;41;Andaluces;;A
2016;6604;04;00;C01;Andaluces;75.0;A
2016;6604;04;00;C02;Andaluces;31.0;A
2016;6604;04;00;66;Andaluces;54.0;A
2016;6604;04;00;NC000;Andaluces;;A
2016;6604;04;00;00;Andaluces;160.0;A
2016;6604;11;00;04;Andaluces;;A
2016;6604;11;00;11;Andaluces;250.0;A
2016;6604;11;00;14;Andaluces;1.0;A
2016;6604;11;00;18;Andaluces;5.0;A
2016;6604;11;00;21;Andaluces;3.0;A
2016;6604;11;00;23;Andaluces;1.0;A
2016;6604;11;00;29;Andaluces;5.0;A
2016;6604;11;00;41;Andaluces;10.0;A
2016;6604;11;00;C01;Andaluces;275.0;A
2016;6604;11;00;C02;Andaluces;42.0;A
2016;6604;11;00;66;Andaluces;180.0;A
2016;6604;11;00;NC000;Andaluces;;A
2016;6604;11;00;00;Andaluces;497.0;A
2016;6604;14;00;04;Andaluces;;A
2016;6604;14;00;11;Andaluces;;A
2016;6604;14;00;14;Andaluces;120.0;A
2016;6604;14;00;18;Andaluces;7.0;A
2016;6604;14;00;21;Andaluces;;A
2016;6604;14;00;23;Andaluces;1.0;A
2016;6604;14;00;29;Andaluces;2.0;A
2016;6604;14;00;41;Andaluces;6.0;A
2016;6604;14;00;C01;Andaluces;136.0;A
2016;6604;14;00;C02;Andaluces;20.0;A
