TEMPORAL;TERRITORIO;NACIONACONYUGES;INDICATOR;OBS_VALUE;FREQ
2008;04;2;DIVORCIOS;71.715384557;A
2008;04;3;DIVORCIOS;33.648663237;A
2008;04;30;DIVORCIOS;70.410750923;A
2008;04;4;DIVORCIOS;61.987126996;A
2008;04;5;DIVORCIOS;8.423623927;A
2008;04;NC0;DIVORCIOS;9.911587445;A
2008;04;NC;DIVORCIOS;9.911587445;A
2008;11;00;DIVORCIOS;3029.88628849;A
2008;11;11;DIVORCIOS;2923.247315222;A
2008;11;10;DIVORCIOS;2923.247315222;A
2008;11;1;DIVORCIOS;2923.247315222;A
2008;11;22;DIVORCIOS;106.638973268;A
2008;11;20;DIVORCIOS;97.880034856;A
2008;11;2;DIVORCIOS;48.832544641;A
2008;11;3;DIVORCIOS;49.047490215;A
2008;11;30;DIVORCIOS;8.758938412;A
2008;11;4;DIVORCIOS;7.507661496;A
2008;11;5;DIVORCIOS;1.251276916;A
2008;14;00;DIVORCIOS;1595.530376772;A
2008;14;11;DIVORCIOS;1524.094256016;A
2008;14;10;DIVORCIOS;1524.094256016;A
2008;14;1;DIVORCIOS;1524.094256016;A
2008;14;22;DIVORCIOS;71.436120756;A
2008;14;20;DIVORCIOS;56.755966458;A
2008;14;2;DIVORCIOS;37.910075814;A
2008;14;3;DIVORCIOS;18.845890644;A
2008;14;30;DIVORCIOS;14.680154298;A
2008;14;4;DIVORCIOS;11.656805628;A
2008;14;5;DIVORCIOS;3.02334867;A
2008;18;00;DIVORCIOS;2172.357568834;A
2008;18;11;DIVORCIOS;2024.217087226;A
2008;18;10;DIVORCIOS;2024.217087226;A
2008;18;1;DIVORCIOS;2024.217087226;A
2008;18;22;DIVORCIOS;148.140481608;A
2008;18;20;DIVORCIOS;110.67828621;A
2008;18;2;DIVORCIOS;66.382890876;A
2008;18;3;DIVORCIOS;44.295395334;A
2008;18;30;DIVORCIOS;37.462195398;A
2008;18;4;DIVORCIOS;26.421853454;A
2008;18;5;DIVORCIOS;11.040341944;A
2008;21;00;DIVORCIOS;1165.944181717;A
2008;21;11;DIVORCIOS;1098.645353329;A
2008;21;10;DIVORCIOS;1098.645353329;A
2008;21;1;DIVORCIOS;1098.645353329;A
2008;21;22;DIVORCIOS;67.298828388;A
2008;21;20;DIVORCIOS;56.708154384;A
2008;21;2;DIVORCIOS;37.749296332;A
2008;21;3;DIVORCIOS;18.958858052;A
2008;21;30;DIVORCIOS;10.590674004;A
2008;21;4;DIVORCIOS;8.241869219;A
2008;21;5;DIVORCIOS;2.348804785;A
2008;23;00;DIVORCIOS;1297.204501345;A
2008;23;11;DIVORCIOS;1251.695646249;A
2008;23;10;DIVORCIOS;1251.695646249;A
2008;23;1;DIVORCIOS;1251.695646249;A
2008;23;22;DIVORCIOS;45.508855096;A
2008;23;20;DIVORCIOS;37.191772978;A
2008;23;2;DIVORCIOS;21.420921592;A
2008;23;3;DIVORCIOS;15.770851386;A
2008;23;30;DIVORCIOS;8.317082118;A
2008;23;4;DIVORCIOS;8.317082118;A
2008;29;00;DIVORCIOS;4187.089941605;A
2008;29;11;DIVORCIOS;3434.499817537;A
2008;29;10;DIVORCIOS;3434.499817537;A
2008;29;1;DIVORCIOS;3434.499817537;A
2008;29;22;DIVORCIOS;733.817082697;A
2008;29;20;DIVORCIOS;463.070329989;A
2008;29;2;DIVORCIOS;220.369253293;A
2008;29;3;DIVORCIOS;242.701076696;A
2008;29;30;DIVORCIOS;270.746752708;A
2008;29;4;DIVORCIOS;206.869367392;A
2008;29;5;DIVORCIOS;63.877385316;A
2008;29;NC0;DIVORCIOS;18.773041371;A
2008;29;NC;DIVORCIOS;18.773041371;A
2008;41;00;DIVORCIOS;4876.788948975;A
2008;41;11;DIVORCIOS;4598.778856299;A
2008;41;10;DIVORCIOS;4598.778856299;A
2008;41;1;DIVORCIOS;4598.778856299;A
2008;41;22;DIVORCIOS;272.08114763;A
2008;41;20;DIVORCIOS;240.80784392;A
2008;41;2;DIVORCIOS;120.81106658;A
2008;41;3;DIVORCIOS;119.99677734;A
2008;41;30;DIVORCIOS;31.27330371;A
2008;41;4;DIVORCIOS;27.769008078;A
2008;41;5;DIVORCIOS;3.504295632;A
2008;41;NC0;DIVORCIOS;5.928945046;A
2008;41;NC;DIVORCIOS;5.928945046;A
2007;C01;00;DIVORCIOS;21609.099999161;A
2007;C01;11;DIVORCIOS;20076.022054045;A
2007;C01;10;DIVORCIOS;20076.022054045;A
2007;C01;1;DIVORCIOS;20076.022054045;A
2007;C01;22;DIVORCIOS;1309.765120969;A
2007;C01;20;DIVORCIOS;1003.332935837;A
2007;C01;2;DIVORCIOS;465.68960869;A
2007;C01;3;DIVORCIOS;537.643327147;A
2007;C01;30;DIVORCIOS;306.432185132;A
2007;C01;4;DIVORCIOS;240.437584802;A
2007;C01;5;DIVORCIOS;65.99460033;A
2007;C01;NC0;DIVORCIOS;223.312824147;A
2007;C01;NC;DIVORCIOS;223.312824147;A
2007;04;00;DIVORCIOS;1642.139999901;A
2007;04;11;DIVORCIOS;1419.244273884;A
2007;04;10;DIVORCIOS;1419.244273884;A
2007;04;1;DIVORCIOS;1419.244273884;A
2007;04;22;DIVORCIOS;62.104438353;A
2007;04;20;DIVORCIOS;44.376164381;A
2007;04;2;DIVORCIOS;26.33868493;A
2007;04;3;DIVORCIOS;18.037479451;A
2007;04;30;DIVORCIOS;17.728273972;A
2007;04;4;DIVORCIOS;13.732273972;A
2007;04;5;DIVORCIOS;3.996;A
2007;04;NC0;DIVORCIOS;160.791287664;A
2007;04;NC;DIVORCIOS;160.791287664;A
2007;11;00;DIVORCIOS;3287.229999146;A
2007;11;11;DIVORCIOS;3137.205578845;A
2007;11;10;DIVORCIOS;3137.205578845;A
2007;11;1;DIVORCIOS;3137.205578845;A
2007;11;22;DIVORCIOS;124.51336244;A
2007;11;20;DIVORCIOS;105.492612948;A
2007;11;2;DIVORCIOS;38.041498984;A
2007;11;3;DIVORCIOS;67.451113964;A
2007;11;30;DIVORCIOS;19.020749492;A
2007;11;4;DIVORCIOS;19.020749492;A
2007;11;NC0;DIVORCIOS;25.511057861;A
2007;11;NC;DIVORCIOS;25.511057861;A
2007;14;00;DIVORCIOS;1853.999999925;A
2007;14;11;DIVORCIOS;1767.479999929;A
2007;14;10;DIVORCIOS;1767.479999929;A
2007;14;1;DIVORCIOS;1767.479999929;A
2007;14;22;DIVORCIOS;86.519999996;A
2007;14;20;DIVORCIOS;72.337142854;A
2007;14;2;DIVORCIOS;44.365714284;A
2007;14;3;DIVORCIOS;27.97142857;A
2007;14;30;DIVORCIOS;14.182857142;A
2007;14;4;DIVORCIOS;13.182857142;A
2007;14;5;DIVORCIOS;1.0;A
2007;18;00;DIVORCIOS;2389.41000052;A
2007;18;11;DIVORCIOS;2233.505009264;A
2007;18;10;DIVORCIOS;2233.505009264;A
2007;18;1;DIVORCIOS;2233.505009264;A
2007;18;22;DIVORCIOS;155.904991256;A
2007;18;20;DIVORCIOS;125.297894312;A
2007;18;2;DIVORCIOS;61.1296582;A
2007;18;3;DIVORCIOS;64.168236112;A
2007;18;30;DIVORCIOS;30.607096944;A
2007;18;4;DIVORCIOS;23.443309208;A
2007;18;5;DIVORCIOS;7.163787736;A
2007;21;00;DIVORCIOS;1393.309999774;A
2007;21;11;DIVORCIOS;1333.55485961;A
2007;21;10;DIVORCIOS;1333.55485961;A
2007;21;1;DIVORCIOS;1333.55485961;A
2007;21;22;DIVORCIOS;59.755140164;A
2007;21;20;DIVORCIOS;53.401269966;A
2007;21;2;DIVORCIOS;29.2309985;A
2007;21;3;DIVORCIOS;24.170271466;A
2007;21;30;DIVORCIOS;6.353870198;A
2007;21;4;DIVORCIOS;6.353870198;A
2007;23;00;DIVORCIOS;1422.190000204;A
2007;23;11;DIVORCIOS;1377.532483564;A
2007;23;10;DIVORCIOS;1377.532483564;A
2007;23;1;DIVORCIOS;1377.532483564;A
2007;23;22;DIVORCIOS;44.65751664;A
2007;23;20;DIVORCIOS;44.65751664;A
2007;23;2;DIVORCIOS;18.132579976;A
2007;23;3;DIVORCIOS;26.524936664;A
2007;29;00;DIVORCIOS;4555.859999734;A
2007;29;11;DIVORCIOS;3939.797204758;A
2007;29;10;DIVORCIOS;3939.797204758;A
2007;29;1;DIVORCIOS;3939.797204758;A
2007;29;22;DIVORCIOS;584.09989239;A
2007;29;20;DIVORCIOS;391.306019718;A
2007;29;2;DIVORCIOS;180.174233876;A
2007;29;3;DIVORCIOS;211.131785842;A
2007;29;30;DIVORCIOS;192.793872672;A
2007;29;4;DIVORCIOS;144.006636114;A
2007;29;5;DIVORCIOS;48.787236558;A
2007;29;NC0;DIVORCIOS;31.962902586;A
2007;29;NC;DIVORCIOS;31.962902586;A
2007;41;00;DIVORCIOS;5064.959999957;A
2007;41;11;DIVORCIOS;4867.702644191;A
2007;41;10;DIVORCIOS;4867.702644191;A
2007;41;1;DIVORCIOS;4867.702644191;A
2007;41;22;DIVORCIOS;192.20977973;A
2007;41;20;DIVORCIOS;166.464315018;A
2007;41;2;DIVORCIOS;68.27623994;A
2007;41;3;DIVORCIOS;98.188075078;A
2007;41;30;DIVORCIOS;25.745464712;A
2007;41;4;DIVORCIOS;20.697888676;A
2007;41;5;DIVORCIOS;5.047576036;A
2007;41;NC0;DIVORCIOS;5.047576036;A
2007;41;NC;DIVORCIOS;5.047576036;A
2006;C01;00;DIVORCIOS;21218.50087;A
2006;C01;NC0;DIVORCIOS;21218.50087;A
2006;C01;NC;DIVORCIOS;21218.50087;A
2006;04;00;DIVORCIOS;1595.879802;A
2006;04;NC0;DIVORCIOS;1595.879802;A
2006;04;NC;DIVORCIOS;1595.879802;A
2006;11;00;DIVORCIOS;3145.260002;A
2006;11;NC0;DIVORCIOS;3145.260002;A
2006;11;NC;DIVORCIOS;3145.260002;A
2006;14;00;DIVORCIOS;1834.890112;A
2006;14;NC0;DIVORCIOS;1834.890112;A
2006;14;NC;DIVORCIOS;1834.890112;A
2006;18;00;DIVORCIOS;2080.80049;A
2006;18;NC0;DIVORCIOS;2080.80049;A
2006;18;NC;DIVORCIOS;2080.80049;A
2006;21;00;DIVORCIOS;1332.84986;A
2006;21;NC0;DIVORCIOS;1332.84986;A
2006;21;NC;DIVORCIOS;1332.84986;A
2006;23;00;DIVORCIOS;1309.440144;A
2006;23;NC0;DIVORCIOS;1309.440144;A
2006;23;NC;DIVORCIOS;1309.440144;A
2006;29;00;DIVORCIOS;4712.309813;A
2006;29;NC0;DIVORCIOS;4712.309813;A
2006;29;NC;DIVORCIOS;4712.309813;A
2006;41;00;DIVORCIOS;5207.070647;A
2006;41;NC0;DIVORCIOS;5207.070647;A
2006;41;NC;DIVORCIOS;5207.070647;A
2005;C01;00;DIVORCIOS;10748.000406;A
2005;C01;NC0;DIVORCIOS;10748.000406;A
2005;C01;NC;DIVORCIOS;10748.000406;A
2005;04;00;DIVORCIOS;833.000224;A
2005;04;NC0;DIVORCIOS;833.000224;A
2005;04;NC;DIVORCIOS;833.000224;A
2005;11;00;DIVORCIOS;1642.999986;A
2005;11;NC0;DIVORCIOS;1642.999986;A
2005;11;NC;DIVORCIOS;1642.999986;A
2005;14;00;DIVORCIOS;939.000159;A
2005;14;NC0;DIVORCIOS;939.000159;A
2005;14;NC;DIVORCIOS;939.000159;A
2005;18;00;DIVORCIOS;959.000189;A
2005;18;NC0;DIVORCIOS;959.000189;A
2005;18;NC;DIVORCIOS;959.000189;A
2005;21;00;DIVORCIOS;726.999975;A
2005;21;NC0;DIVORCIOS;726.999975;A
2005;21;NC;DIVORCIOS;726.999975;A
2005;23;00;DIVORCIOS;636.999935;A
2005;23;NC0;DIVORCIOS;636.999935;A
2005;23;NC;DIVORCIOS;636.999935;A
2005;29;00;DIVORCIOS;2312.000002;A
2005;29;NC0;DIVORCIOS;2312.000002;A
2005;29;NC;DIVORCIOS;2312.000002;A
2005;41;00;DIVORCIOS;2697.999936;A
2005;41;NC0;DIVORCIOS;2697.999936;A
2005;41;NC;DIVORCIOS;2697.999936;A
2004;C01;00;DIVORCIOS;7744.999297;A
2004;C01;NC0;DIVORCIOS;7744.999297;A
2004;C01;NC;DIVORCIOS;7744.999297;A
2004;04;00;DIVORCIOS;623.000146;A
2004;04;NC0;DIVORCIOS;623.000146;A
2004;04;NC;DIVORCIOS;623.000146;A
2004;11;00;DIVORCIOS;1177.000044;A
2004;11;NC0;DIVORCIOS;1177.000044;A
2004;11;NC;DIVORCIOS;1177.000044;A
2004;14;00;DIVORCIOS;607.00024;A
2004;14;NC0;DIVORCIOS;607.00024;A
2004;14;NC;DIVORCIOS;607.00024;A
2004;18;00;DIVORCIOS;873.000025;A
2004;18;NC0;DIVORCIOS;873.000025;A
2004;18;NC;DIVORCIOS;873.000025;A
2004;21;00;DIVORCIOS;473.000077;A
2004;21;NC0;DIVORCIOS;473.000077;A
2004;21;NC;DIVORCIOS;473.000077;A
2004;23;00;DIVORCIOS;411.9999;A
2004;23;NC0;DIVORCIOS;411.9999;A
2004;23;NC;DIVORCIOS;411.9999;A
2004;29;00;DIVORCIOS;1704.999483;A
2004;29;NC0;DIVORCIOS;1704.999483;A
2004;29;NC;DIVORCIOS;1704.999483;A
2004;41;00;DIVORCIOS;1874.999382;A
2004;41;NC0;DIVORCIOS;1874.999382;A
2004;41;NC;DIVORCIOS;1874.999382;A
2003;C01;00;DIVORCIOS;6791.000174;A
2003;C01;NC0;DIVORCIOS;6791.000174;A
2003;C01;NC;DIVORCIOS;6791.000174;A
2003;04;00;DIVORCIOS;513.000075;A
2003;04;NC0;DIVORCIOS;513.000075;A
2003;04;NC;DIVORCIOS;513.000075;A
2003;11;00;DIVORCIOS;1006.00038;A
2003;11;NC0;DIVORCIOS;1006.00038;A
2003;11;NC;DIVORCIOS;1006.00038;A
2003;14;00;DIVORCIOS;567.99999;A
2003;14;NC0;DIVORCIOS;567.99999;A
2003;14;NC;DIVORCIOS;567.99999;A
2003;18;00;DIVORCIOS;787.999854;A
2003;18;NC0;DIVORCIOS;787.999854;A
2003;18;NC;DIVORCIOS;787.999854;A
2003;21;00;DIVORCIOS;439.999954;A
2003;21;NC0;DIVORCIOS;439.999954;A
2003;21;NC;DIVORCIOS;439.999954;A
2003;23;00;DIVORCIOS;408.000085;A
2003;23;NC0;DIVORCIOS;408.000085;A
2003;23;NC;DIVORCIOS;408.000085;A
2003;29;00;DIVORCIOS;1500.999744;A
2003;29;NC0;DIVORCIOS;1500.999744;A
2003;29;NC;DIVORCIOS;1500.999744;A
2003;41;00;DIVORCIOS;1567.000092;A
2003;41;NC0;DIVORCIOS;1567.000092;A
2003;41;NC;DIVORCIOS;1567.000092;A
2002;C01;00;DIVORCIOS;6363.999709;A
2002;C01;NC0;DIVORCIOS;6363.999709;A
2002;C01;NC;DIVORCIOS;6363.999709;A
2002;04;00;DIVORCIOS;462.9999;A
2002;04;NC0;DIVORCIOS;462.9999;A
2002;04;NC;DIVORCIOS;462.9999;A
2002;11;00;DIVORCIOS;957.999859;A
2002;11;NC0;DIVORCIOS;957.999859;A
2002;11;NC;DIVORCIOS;957.999859;A
2002;14;00;DIVORCIOS;493.999804;A
2002;14;NC0;DIVORCIOS;493.999804;A
2002;14;NC;DIVORCIOS;493.999804;A
2002;18;00;DIVORCIOS;746.999952;A
2002;18;NC0;DIVORCIOS;746.999952;A
2002;18;NC;DIVORCIOS;746.999952;A
2002;21;00;DIVORCIOS;333.0;A
2002;21;NC0;DIVORCIOS;333.0;A
2002;21;NC;DIVORCIOS;333.0;A
2002;23;00;DIVORCIOS;356.999936;A
2002;23;NC0;DIVORCIOS;356.999936;A
2002;23;NC;DIVORCIOS;356.999936;A
2002;29;00;DIVORCIOS;1505.000544;A
2002;29;NC0;DIVORCIOS;1505.000544;A
2002;29;NC;DIVORCIOS;1505.000544;A
2002;41;00;DIVORCIOS;1506.999714;A
2002;41;NC0;DIVORCIOS;1506.999714;A
2002;41;NC;DIVORCIOS;1506.999714;A
2001;C01;00;DIVORCIOS;5750.999337;A
2001;C01;NC0;DIVORCIOS;5750.999337;A
2001;C01;NC;DIVORCIOS;5750.999337;A
2001;04;00;DIVORCIOS;423.999939;A
2001;04;NC0;DIVORCIOS;423.999939;A
2001;04;NC;DIVORCIOS;423.999939;A
2001;11;00;DIVORCIOS;862.99983;A
2001;11;NC0;DIVORCIOS;862.99983;A
2001;11;NC;DIVORCIOS;862.99983;A
2001;14;00;DIVORCIOS;500.000085;A
2001;14;NC0;DIVORCIOS;500.000085;A
2001;14;NC;DIVORCIOS;500.000085;A
2001;18;00;DIVORCIOS;630.000204;A
2001;18;NC0;DIVORCIOS;630.000204;A
2001;18;NC;DIVORCIOS;630.000204;A
2001;21;00;DIVORCIOS;327.999998;A
2001;21;NC0;DIVORCIOS;327.999998;A
2001;21;NC;DIVORCIOS;327.999998;A
2001;23;00;DIVORCIOS;297.999919;A
2001;23;NC0;DIVORCIOS;297.999919;A
2001;23;NC;DIVORCIOS;297.999919;A
2001;29;00;DIVORCIOS;1340.999712;A
2001;29;NC0;DIVORCIOS;1340.999712;A
2001;29;NC;DIVORCIOS;1340.999712;A
2001;41;00;DIVORCIOS;1366.99965;A
2001;41;NC0;DIVORCIOS;1366.99965;A
2001;41;NC;DIVORCIOS;1366.99965;A
2000;C01;00;DIVORCIOS;5740.00032;A
2000;C01;NC0;DIVORCIOS;5740.00032;A
2000;C01;NC;DIVORCIOS;5740.00032;A
2000;04;00;DIVORCIOS;411.0;A
2000;04;NC0;DIVORCIOS;411.0;A
2000;04;NC;DIVORCIOS;411.0;A
2000;11;00;DIVORCIOS;936.000311;A
2000;11;NC0;DIVORCIOS;936.000311;A
2000;11;NC;DIVORCIOS;936.000311;A
2000;14;00;DIVORCIOS;464.000102;A
2000;14;NC0;DIVORCIOS;464.000102;A
2000;14;NC;DIVORCIOS;464.000102;A
2000;18;00;DIVORCIOS;665.999884;A
2000;18;NC0;DIVORCIOS;665.999884;A
2000;18;NC;DIVORCIOS;665.999884;A
2000;21;00;DIVORCIOS;376.999989;A
2000;21;NC0;DIVORCIOS;376.999989;A
2000;21;NC;DIVORCIOS;376.999989;A
2000;23;00;DIVORCIOS;255.999936;A
2000;23;NC0;DIVORCIOS;255.999936;A
2000;23;NC;DIVORCIOS;255.999936;A
2000;29;00;DIVORCIOS;1409.0005;A
2000;29;NC0;DIVORCIOS;1409.0005;A
2000;29;NC;DIVORCIOS;1409.0005;A
2000;41;00;DIVORCIOS;1220.999598;A
2000;41;NC0;DIVORCIOS;1220.999598;A
2000;41;NC;DIVORCIOS;1220.999598;A
1999;C01;00;DIVORCIOS;5117.000106;A
1999;C01;NC0;DIVORCIOS;5117.000106;A
1999;C01;NC;DIVORCIOS;5117.000106;A
1999;04;00;DIVORCIOS;386.000076;A
1999;04;NC0;DIVORCIOS;386.000076;A
1999;04;NC;DIVORCIOS;386.000076;A
1999;11;00;DIVORCIOS;839.999809;A
1999;11;NC0;DIVORCIOS;839.999809;A
1999;11;NC;DIVORCIOS;839.999809;A
1999;14;00;DIVORCIOS;382.999968;A
1999;14;NC0;DIVORCIOS;382.999968;A
1999;14;NC;DIVORCIOS;382.999968;A
1999;18;00;DIVORCIOS;575.999946;A
1999;18;NC0;DIVORCIOS;575.999946;A
1999;18;NC;DIVORCIOS;575.999946;A
1999;21;00;DIVORCIOS;300.00003;A
1999;21;NC0;DIVORCIOS;300.00003;A
1999;21;NC;DIVORCIOS;300.00003;A
1999;23;00;DIVORCIOS;301.999996;A
1999;23;NC0;DIVORCIOS;301.999996;A
1999;23;NC;DIVORCIOS;301.999996;A
1999;29;00;DIVORCIOS;1150.000369;A
1999;29;NC0;DIVORCIOS;1150.000369;A
1999;29;NC;DIVORCIOS;1150.000369;A
1999;41;00;DIVORCIOS;1179.999912;A
1999;41;NC0;DIVORCIOS;1179.999912;A
1999;41;NC;DIVORCIOS;1179.999912;A
1998;C01;00;DIVORCIOS;5076.99993;A
1998;C01;NC0;DIVORCIOS;5076.99993;A
1998;C01;NC;DIVORCIOS;5076.99993;A
1998;04;00;DIVORCIOS;367.000102;A
1998;04;NC0;DIVORCIOS;367.000102;A
1998;04;NC;DIVORCIOS;367.000102;A
1998;11;00;DIVORCIOS;769.999972;A
1998;11;NC0;DIVORCIOS;769.999972;A
1998;11;NC;DIVORCIOS;769.999972;A
1998;14;00;DIVORCIOS;430.999854;A
1998;14;NC0;DIVORCIOS;430.999854;A
1998;14;NC;DIVORCIOS;430.999854;A
1998;18;00;DIVORCIOS;552.0;A
1998;18;NC0;DIVORCIOS;552.0;A
1998;18;NC;DIVORCIOS;552.0;A
1998;21;00;DIVORCIOS;309.0;A
1998;21;NC0;DIVORCIOS;309.0;A
1998;21;NC;DIVORCIOS;309.0;A
1998;23;00;DIVORCIOS;301.999984;A
1998;23;NC0;DIVORCIOS;301.999984;A
1998;23;NC;DIVORCIOS;301.999984;A
1998;29;00;DIVORCIOS;1159.999858;A
1998;29;NC0;DIVORCIOS;1159.999858;A
1998;29;NC;DIVORCIOS;1159.999858;A
1998;41;00;DIVORCIOS;1186.00016;A
1998;41;NC0;DIVORCIOS;1186.00016;A
1998;41;NC;DIVORCIOS;1186.00016;A
2020;C01;00;SEPARACIONES;569.10667;A
2020;C01;11;SEPARACIONES;527.51518;A
2020;C01;10;SEPARACIONES;527.51518;A
2020;C01;1;SEPARACIONES;527.51518;A
2020;C01;22;SEPARACIONES;41.59149;A
2020;C01;20;SEPARACIONES;25.93669;A
2020;C01;2;SEPARACIONES;14.9417;A
2020;C01;3;SEPARACIONES;10.99499;A
2020;C01;30;SEPARACIONES;15.6548;A
2020;C01;4;SEPARACIONES;12.15993;A
2020;C01;5;SEPARACIONES;3.49487;A
2020;04;00;SEPARACIONES;32.35418;A
2020;04;11;SEPARACIONES;28.08446;A
2020;04;10;SEPARACIONES;28.08446;A
2020;04;1;SEPARACIONES;28.08446;A
2020;04;22;SEPARACIONES;4.26972;A
2020;04;30;SEPARACIONES;4.26972;A
2020;04;4;SEPARACIONES;4.26972;A
2020;11;00;SEPARACIONES;91.37225;A
2020;11;11;SEPARACIONES;85.05593;A
2020;11;10;SEPARACIONES;85.05593;A
2020;11;1;SEPARACIONES;85.05593;A
2020;11;22;SEPARACIONES;6.31632;A
2020;11;20;SEPARACIONES;4.21088;A
2020;11;3;SEPARACIONES;4.21088;A
2020;11;30;SEPARACIONES;2.10544;A
2020;11;4;SEPARACIONES;2.10544;A
2020;14;00;SEPARACIONES;55.28281;A
2020;14;11;SEPARACIONES;55.28281;A
2020;14;10;SEPARACIONES;55.28281;A
2020;14;1;SEPARACIONES;55.28281;A
2020;18;00;SEPARACIONES;68.52691;A
2020;18;11;SEPARACIONES;65.93052;A
2020;18;10;SEPARACIONES;65.93052;A
2020;18;1;SEPARACIONES;65.93052;A
2020;18;22;SEPARACIONES;2.59639;A
2020;18;20;SEPARACIONES;2.59639;A
2020;18;2;SEPARACIONES;2.59639;A
2020;21;00;SEPARACIONES;18.33693;A
2020;21;11;SEPARACIONES;14.55379;A
2020;21;10;SEPARACIONES;14.55379;A
2020;21;1;SEPARACIONES;14.55379;A
2020;21;22;SEPARACIONES;3.78314;A
2020;21;20;SEPARACIONES;3.78314;A
2020;21;2;SEPARACIONES;3.78314;A
2020;23;00;SEPARACIONES;35.30201;A
2020;23;11;SEPARACIONES;35.30201;A
2020;23;10;SEPARACIONES;35.30201;A
2020;23;1;SEPARACIONES;35.30201;A
2020;29;00;SEPARACIONES;142.65563;A
2020;29;11;SEPARACIONES;128.61244;A
2020;29;10;SEPARACIONES;128.61244;A
2020;29;1;SEPARACIONES;128.61244;A
2020;29;22;SEPARACIONES;14.04319;A
2020;29;20;SEPARACIONES;8.19717;A
2020;29;2;SEPARACIONES;5.84602;A
2020;29;3;SEPARACIONES;2.35115;A
2020;29;30;SEPARACIONES;5.84602;A
2020;29;4;SEPARACIONES;2.35115;A
2020;29;5;SEPARACIONES;3.49487;A
2020;41;00;SEPARACIONES;125.27595;A
2020;41;11;SEPARACIONES;114.69322;A
2020;41;10;SEPARACIONES;114.69322;A
2020;41;1;SEPARACIONES;114.69322;A
2020;41;22;SEPARACIONES;10.58273;A
2020;41;20;SEPARACIONES;7.14911;A
2020;41;2;SEPARACIONES;2.71615;A
2020;41;3;SEPARACIONES;4.43296;A
2020;41;30;SEPARACIONES;3.43362;A
2020;41;4;SEPARACIONES;3.43362;A
2019;C01;00;SEPARACIONES;731.04555;A
2019;C01;11;SEPARACIONES;697.09046;A
2019;C01;10;SEPARACIONES;697.09046;A
2019;C01;1;SEPARACIONES;697.09046;A
2019;C01;22;SEPARACIONES;33.95509;A
2019;C01;20;SEPARACIONES;26.68622;A
2019;C01;2;SEPARACIONES;13.58975;A
2019;C01;3;SEPARACIONES;13.09647;A
2019;C01;30;SEPARACIONES;7.26887;A
2019;C01;4;SEPARACIONES;7.26887;A
2019;04;00;SEPARACIONES;36.5805;A
2019;04;11;SEPARACIONES;30.48939;A
2019;04;10;SEPARACIONES;30.48939;A
2019;04;1;SEPARACIONES;30.48939;A
2019;04;22;SEPARACIONES;6.09111;A
2019;04;20;SEPARACIONES;4.06074;A
2019;04;2;SEPARACIONES;2.03037;A
2019;04;3;SEPARACIONES;2.03037;A
2019;04;30;SEPARACIONES;2.03037;A
2019;04;4;SEPARACIONES;2.03037;A
2019;11;00;SEPARACIONES;117.39034;A
2019;11;11;SEPARACIONES;105.60935;A
2019;11;10;SEPARACIONES;105.60935;A
2019;11;1;SEPARACIONES;105.60935;A
2019;11;22;SEPARACIONES;11.78099;A
2019;11;20;SEPARACIONES;11.78099;A
2019;11;2;SEPARACIONES;3.06043;A
2019;11;3;SEPARACIONES;8.72056;A
2019;14;00;SEPARACIONES;71.72973;A
2019;14;11;SEPARACIONES;70.2674;A
2019;14;10;SEPARACIONES;70.2674;A
2019;14;1;SEPARACIONES;70.2674;A
2019;14;22;SEPARACIONES;1.46233;A
2019;14;20;SEPARACIONES;1.46233;A
2019;14;2;SEPARACIONES;1.46233;A
2019;18;00;SEPARACIONES;60.09424;A
2019;18;11;SEPARACIONES;57.20128;A
2019;18;10;SEPARACIONES;57.20128;A
2019;18;1;SEPARACIONES;57.20128;A
2019;18;22;SEPARACIONES;2.89296;A
2019;18;30;SEPARACIONES;2.89296;A
2019;18;4;SEPARACIONES;2.89296;A
2019;21;00;SEPARACIONES;28.45104;A
2019;21;11;SEPARACIONES;28.45104;A
2019;21;10;SEPARACIONES;28.45104;A
2019;21;1;SEPARACIONES;28.45104;A
2019;23;00;SEPARACIONES;53.24972;A
2019;23;11;SEPARACIONES;53.24972;A
2019;23;10;SEPARACIONES;53.24972;A
2019;23;1;SEPARACIONES;53.24972;A
2019;29;00;SEPARACIONES;201.02437;A
2019;29;11;SEPARACIONES;189.29667;A
2019;29;10;SEPARACIONES;189.29667;A
2019;29;1;SEPARACIONES;189.29667;A
2019;29;22;SEPARACIONES;11.7277;A
2019;29;20;SEPARACIONES;9.38216;A
2019;29;2;SEPARACIONES;7.03662;A
2019;29;3;SEPARACIONES;2.34554;A
2019;29;30;SEPARACIONES;2.34554;A
2019;29;4;SEPARACIONES;2.34554;A
2019;41;00;SEPARACIONES;162.52561;A
2019;41;11;SEPARACIONES;162.52561;A
2019;41;10;SEPARACIONES;162.52561;A
2019;41;1;SEPARACIONES;162.52561;A
2018;C01;00;SEPARACIONES;820.8281;A
2018;C01;11;SEPARACIONES;803.2073;A
2018;C01;10;SEPARACIONES;803.2073;A
2018;C01;1;SEPARACIONES;803.2073;A
2018;C01;22;SEPARACIONES;17.6208;A
2018;C01;20;SEPARACIONES;12.0513;A
2018;C01;2;SEPARACIONES;9.917;A
2018;C01;3;SEPARACIONES;2.1343;A
