D_TERRITORIO_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
UE28;2004;Población 25-34 años educ super. MUJERES;29.8;A
UE28;2005;Población 25-34 años educ super. MUJERES;31.1;A
UE28;2006;Población 25-34 años educ super. MUJERES;32.5;A
UE28;2007;Población 25-34 años educ super. MUJERES;33.5;A
UE28;2008;Población 25-34 años educ super. MUJERES;34.7;A
UE28;2009;Población 25-34 años educ super. MUJERES;36.4;A
UE28;2010;Población 25-34 años educ super. MUJERES;37.7;A
UE28;2011;Población 25-34 años educ super. MUJERES;38.9;A
UE28;2012;Población 25-34 años educ super. MUJERES;40.2;A
UE28;2013;Población 25-34 años educ super. MUJERES;41.3;A
UE28;2014;Población 25-34 años educ super. MUJERES;42.0;A
UE28;2015;Población 25-34 años educ super. MUJERES;42.9;A
UE28;2016;Población 25-34 años educ super. MUJERES;43.2;A
UE28;2017;Población 25-34 años educ super. MUJERES;44.2;A
UE28;2018;Población 25-34 años educ super. MUJERES;45.2;A
UE28;2019;Población 25-34 años educ super. MUJERES;46.1;A
UE28;2020;Población 25-34 años educ super. MUJERES;;A
UE28;2021;Población 25-34 años educ super. MUJERES;;A
EA19;2004;Población 25-34 años educ super. MUJERES;30.8;A
EA19;2005;Población 25-34 años educ super. MUJERES;31.9;A
EA19;2006;Población 25-34 años educ super. MUJERES;33.1;A
EA19;2007;Población 25-34 años educ super. MUJERES;34.0;A
EA19;2008;Población 25-34 años educ super. MUJERES;34.9;A
EA19;2009;Población 25-34 años educ super. MUJERES;36.1;A
EA19;2010;Población 25-34 años educ super. MUJERES;37.0;A
EA19;2011;Población 25-34 años educ super. MUJERES;37.6;A
EA19;2012;Población 25-34 años educ super. MUJERES;38.7;A
EA19;2013;Población 25-34 años educ super. MUJERES;39.8;A
EA19;2014;Población 25-34 años educ super. MUJERES;40.2;A
EA19;2015;Población 25-34 años educ super. MUJERES;41.0;A
EA19;2016;Población 25-34 años educ super. MUJERES;41.6;A
EA19;2017;Población 25-34 años educ super. MUJERES;42.6;A
EA19;2018;Población 25-34 años educ super. MUJERES;43.8;A
EA19;2019;Población 25-34 años educ super. MUJERES;44.8;A
EA19;2020;Población 25-34 años educ super. MUJERES;46.3;A
EA19;2021;Población 25-34 años educ super. MUJERES;47.4;A
UE15;2004;Población 25-34 años educ super. MUJERES;32.1;A
UE15;2005;Población 25-34 años educ super. MUJERES;33.2;A
UE15;2006;Población 25-34 años educ super. MUJERES;34.4;A
UE15;2007;Población 25-34 años educ super. MUJERES;35.3;A
UE15;2008;Población 25-34 años educ super. MUJERES;36.1;A
UE15;2009;Población 25-34 años educ super. MUJERES;37.3;A
UE15;2010;Población 25-34 años educ super. MUJERES;38.3;A
UE15;2011;Población 25-34 años educ super. MUJERES;39.2;A
UE15;2012;Población 25-34 años educ super. MUJERES;40.3;A
UE15;2013;Población 25-34 años educ super. MUJERES;41.2;A
UE15;2014;Población 25-34 años educ super. MUJERES;41.8;A
UE15;2015;Población 25-34 años educ super. MUJERES;42.7;A
UE15;2016;Población 25-34 años educ super. MUJERES;43.0;A
UE15;2017;Población 25-34 años educ super. MUJERES;44.0;A
UE15;2018;Población 25-34 años educ super. MUJERES;45.3;A
UE15;2019;Población 25-34 años educ super. MUJERES;46.4;A
UE15;2020;Población 25-34 años educ super. MUJERES;;A
UE15;2021;Población 25-34 años educ super. MUJERES;;A
103;2004;Población 25-34 años educ super. MUJERES;45.3;A
103;2005;Población 25-34 años educ super. MUJERES;45.5;A
103;2006;Población 25-34 años educ super. MUJERES;47.3;A
103;2007;Población 25-34 años educ super. MUJERES;47.0;A
103;2008;Población 25-34 años educ super. MUJERES;48.5;A
103;2009;Población 25-34 años educ super. MUJERES;48.7;A
103;2010;Población 25-34 años educ super. MUJERES;49.4;A
103;2011;Población 25-34 años educ super. MUJERES;48.4;A
103;2012;Población 25-34 años educ super. MUJERES;50.1;A
103;2013;Población 25-34 años educ super. MUJERES;49.4;A
103;2014;Población 25-34 años educ super. MUJERES;51.4;A
103;2015;Población 25-34 años educ super. MUJERES;49.2;A
103;2016;Población 25-34 años educ super. MUJERES;50.8;A
103;2017;Población 25-34 años educ super. MUJERES;51.4;A
103;2018;Población 25-34 años educ super. MUJERES;54.2;A
103;2019;Población 25-34 años educ super. MUJERES;54.6;A
103;2020;Población 25-34 años educ super. MUJERES;56.2;A
103;2021;Población 25-34 años educ super. MUJERES;57.8;A
104;2004;Población 25-34 años educ super. MUJERES;31.6;A
104;2005;Población 25-34 años educ super. MUJERES;31.3;A
104;2006;Población 25-34 años educ super. MUJERES;32.5;A
104;2007;Población 25-34 años educ super. MUJERES;32.0;A
104;2008;Población 25-34 años educ super. MUJERES;33.0;A
104;2009;Población 25-34 años educ super. MUJERES;35.2;A
104;2010;Población 25-34 años educ super. MUJERES;35.9;A
104;2011;Población 25-34 años educ super. MUJERES;34.8;A
104;2012;Población 25-34 años educ super. MUJERES;34.0;A
104;2013;Población 25-34 años educ super. MUJERES;37.7;A
104;2014;Población 25-34 años educ super. MUJERES;39.3;A
104;2015;Población 25-34 años educ super. MUJERES;39.6;A
104;2016;Población 25-34 años educ super. MUJERES;39.8;A
104;2017;Población 25-34 años educ super. MUJERES;40.4;A
104;2018;Población 25-34 años educ super. MUJERES;41.1;A
104;2019;Población 25-34 años educ super. MUJERES;39.4;A
104;2020;Población 25-34 años educ super. MUJERES;39.1;A
104;2021;Población 25-34 años educ super. MUJERES;39.5;A
143;2004;Población 25-34 años educ super. MUJERES;13.1;A
143;2005;Población 25-34 años educ super. MUJERES;14.6;A
143;2006;Población 25-34 años educ super. MUJERES;15.8;A
143;2007;Población 25-34 años educ super. MUJERES;17.0;A
143;2008;Población 25-34 años educ super. MUJERES;19.7;A
143;2009;Población 25-34 años educ super. MUJERES;22.5;A
143;2010;Población 25-34 años educ super. MUJERES;25.4;A
143;2011;Población 25-34 años educ super. MUJERES;28.5;A
143;2012;Población 25-34 años educ super. MUJERES;32.8;A
143;2013;Población 25-34 años educ super. MUJERES;34.2;A
143;2014;Población 25-34 años educ super. MUJERES;35.1;A
143;2015;Población 25-34 años educ super. MUJERES;38.1;A
143;2016;Población 25-34 años educ super. MUJERES;39.0;A
143;2017;Población 25-34 años educ super. MUJERES;40.5;A
143;2018;Población 25-34 años educ super. MUJERES;40.7;A
143;2019;Población 25-34 años educ super. MUJERES;39.5;A
143;2020;Población 25-34 años educ super. MUJERES;40.4;A
143;2021;Población 25-34 años educ super. MUJERES;43.3;A
107;2004;Población 25-34 años educ super. MUJERES;41.0;A
107;2005;Población 25-34 años educ super. MUJERES;44.4;A
107;2006;Población 25-34 años educ super. MUJERES;45.5;A
107;2007;Población 25-34 años educ super. MUJERES;40.4;A
107;2008;Población 25-34 años educ super. MUJERES;39.9;A
107;2009;Población 25-34 años educ super. MUJERES;44.5;A
107;2010;Población 25-34 años educ super. MUJERES;44.9;A
107;2011;Población 25-34 años educ super. MUJERES;46.5;A
107;2012;Población 25-34 años educ super. MUJERES;49.7;A
107;2013;Población 25-34 años educ super. MUJERES;50.0;A
107;2014;Población 25-34 años educ super. MUJERES;49.2;A
107;2015;Población 25-34 años educ super. MUJERES;52.0;A
107;2016;Población 25-34 años educ super. MUJERES;51.5;A
107;2017;Población 25-34 años educ super. MUJERES;53.8;A
107;2018;Población 25-34 años educ super. MUJERES;54.3;A
107;2019;Población 25-34 años educ super. MUJERES;55.7;A
107;2020;Población 25-34 años educ super. MUJERES;55.5;A
107;2021;Población 25-34 años educ super. MUJERES;57.8;A
126;2004;Población 25-34 años educ super. MUJERES;22.5;A
126;2005;Población 25-34 años educ super. MUJERES;22.1;A
126;2006;Población 25-34 años educ super. MUJERES;22.3;A
126;2007;Población 25-34 años educ super. MUJERES;23.4;A
126;2008;Población 25-34 años educ super. MUJERES;24.8;A
126;2009;Población 25-34 años educ super. MUJERES;26.9;A
126;2010;Población 25-34 años educ super. MUJERES;27.2;A
126;2011;Población 25-34 años educ super. MUJERES;29.5;A
126;2012;Población 25-34 años educ super. MUJERES;31.0;A
126;2013;Población 25-34 años educ super. MUJERES;31.9;A
126;2014;Población 25-34 años educ super. MUJERES;28.9;A
126;2015;Población 25-34 años educ super. MUJERES;30.6;A
126;2016;Población 25-34 años educ super. MUJERES;31.5;A
126;2017;Población 25-34 años educ super. MUJERES;32.5;A
126;2018;Población 25-34 años educ super. MUJERES;33.6;A
126;2019;Población 25-34 años educ super. MUJERES;34.4;A
126;2020;Población 25-34 años educ super. MUJERES;36.6;A
126;2021;Población 25-34 años educ super. MUJERES;37.7;A
141;2004;Población 25-34 años educ super. MUJERES;34.5;A
141;2005;Población 25-34 años educ super. MUJERES;39.0;A
141;2006;Población 25-34 años educ super. MUJERES;41.1;A
141;2007;Población 25-34 años educ super. MUJERES;43.2;A
141;2008;Población 25-34 años educ super. MUJERES;42.0;A
141;2009;Población 25-34 años educ super. MUJERES;46.4;A
141;2010;Población 25-34 años educ super. MUJERES;48.3;A
141;2011;Población 25-34 años educ super. MUJERES;48.6;A
141;2012;Población 25-34 años educ super. MUJERES;51.2;A
141;2013;Población 25-34 años educ super. MUJERES;52.0;A
141;2014;Población 25-34 años educ super. MUJERES;50.0;A
141;2015;Población 25-34 años educ super. MUJERES;49.2;A
141;2016;Población 25-34 años educ super. MUJERES;49.5;A
141;2017;Población 25-34 años educ super. MUJERES;51.3;A
141;2018;Población 25-34 años educ super. MUJERES;51.7;A
141;2019;Población 25-34 años educ super. MUJERES;53.8;A
141;2020;Población 25-34 años educ super. MUJERES;51.5;A
141;2021;Población 25-34 años educ super. MUJERES;54.3;A
113;2004;Población 25-34 años educ super. MUJERES;44.0;A
113;2005;Población 25-34 años educ super. MUJERES;45.9;A
113;2006;Población 25-34 años educ super. MUJERES;49.9;A
113;2007;Población 25-34 años educ super. MUJERES;52.4;A
113;2008;Población 25-34 años educ super. MUJERES;54.0;A
113;2009;Población 25-34 años educ super. MUJERES;55.2;A
113;2010;Población 25-34 años educ super. MUJERES;55.8;A
113;2011;Población 25-34 años educ super. MUJERES;55.0;A
113;2012;Población 25-34 años educ super. MUJERES;56.3;A
113;2013;Población 25-34 años educ super. MUJERES;57.9;A
113;2014;Población 25-34 años educ super. MUJERES;60.2;A
113;2015;Población 25-34 años educ super. MUJERES;60.3;A
113;2016;Población 25-34 años educ super. MUJERES;60.7;A
113;2017;Población 25-34 años educ super. MUJERES;59.7;A
113;2018;Población 25-34 años educ super. MUJERES;60.0;A
113;2019;Población 25-34 años educ super. MUJERES;59.3;A
113;2020;Población 25-34 años educ super. MUJERES;62.2;A
113;2021;Población 25-34 años educ super. MUJERES;66.1;A
111;2004;Población 25-34 años educ super. MUJERES;27.4;A
111;2005;Población 25-34 años educ super. MUJERES;27.9;A
111;2006;Población 25-34 años educ super. MUJERES;29.0;A
111;2007;Población 25-34 años educ super. MUJERES;30.0;A
111;2008;Población 25-34 años educ super. MUJERES;31.4;A
111;2009;Población 25-34 años educ super. MUJERES;33.6;A
111;2010;Población 25-34 años educ super. MUJERES;35.8;A
111;2011;Población 25-34 años educ super. MUJERES;37.5;A
111;2012;Población 25-34 años educ super. MUJERES;39.7;A
111;2013;Población 25-34 años educ super. MUJERES;42.6;A
111;2014;Población 25-34 años educ super. MUJERES;44.5;A
111;2015;Población 25-34 años educ super. MUJERES;46.3;A
111;2016;Población 25-34 años educ super. MUJERES;48.2;A
111;2017;Población 25-34 años educ super. MUJERES;50.1;A
111;2018;Población 25-34 años educ super. MUJERES;51.0;A
111;2019;Población 25-34 años educ super. MUJERES;50.0;A
111;2020;Población 25-34 años educ super. MUJERES;51.0;A
111;2021;Población 25-34 años educ super. MUJERES;51.1;A
110;2004;Población 25-34 años educ super. MUJERES;41.7;A
110;2005;Población 25-34 años educ super. MUJERES;43.8;A
110;2006;Población 25-34 años educ super. MUJERES;46.2;A
110;2007;Población 25-34 años educ super. MUJERES;46.0;A
110;2008;Población 25-34 años educ super. MUJERES;44.9;A
110;2009;Población 25-34 años educ super. MUJERES;47.2;A
110;2010;Población 25-34 años educ super. MUJERES;47.0;A
110;2011;Población 25-34 años educ super. MUJERES;47.0;A
110;2012;Población 25-34 años educ super. MUJERES;47.0;A
110;2013;Población 25-34 años educ super. MUJERES;48.3;A
110;2014;Población 25-34 años educ super. MUJERES;48.4;A
110;2015;Población 25-34 años educ super. MUJERES;48.8;A
110;2016;Población 25-34 años educ super. MUJERES;48.7;A
110;2017;Población 25-34 años educ super. MUJERES;49.2;A
110;2018;Población 25-34 años educ super. MUJERES;51.0;A
110;2019;Población 25-34 años educ super. MUJERES;52.3;A
110;2020;Población 25-34 años educ super. MUJERES;52.8;A
110;2021;Población 25-34 años educ super. MUJERES;54.2;A
146;2004;Población 25-34 años educ super. MUJERES;20.2;A
146;2005;Población 25-34 años educ super. MUJERES;22.1;A
146;2006;Población 25-34 años educ super. MUJERES;21.7;A
146;2007;Población 25-34 años educ super. MUJERES;22.7;A
146;2008;Población 25-34 años educ super. MUJERES;25.3;A
146;2009;Población 25-34 años educ super. MUJERES;26.4;A
146;2010;Población 25-34 años educ super. MUJERES;30.8;A
146;2011;Población 25-34 años educ super. MUJERES;30.2;A
146;2012;Población 25-34 años educ super. MUJERES;29.4;A
146;2013;Población 25-34 años educ super. MUJERES;34.2;A
146;2014;Población 25-34 años educ super. MUJERES;37.7;A
146;2015;Población 25-34 años educ super. MUJERES;38.3;A
146;2016;Población 25-34 años educ super. MUJERES;41.0;A
146;2017;Población 25-34 años educ super. MUJERES;40.1;A
146;2018;Población 25-34 años educ super. MUJERES;42.8;A
146;2019;Población 25-34 años educ super. MUJERES;46.2;A
146;2020;Población 25-34 años educ super. MUJERES;45.8;A
146;2021;Población 25-34 años educ super. MUJERES;44.1;A
115;2004;Población 25-34 años educ super. MUJERES;17.4;A
115;2005;Población 25-34 años educ super. MUJERES;19.4;A
115;2006;Población 25-34 años educ super. MUJERES;20.9;A
115;2007;Población 25-34 años educ super. MUJERES;22.9;A
115;2008;Población 25-34 años educ super. MUJERES;24.4;A
115;2009;Población 25-34 años educ super. MUJERES;24.6;A
115;2010;Población 25-34 años educ super. MUJERES;25.2;A
115;2011;Población 25-34 años educ super. MUJERES;25.7;A
115;2012;Población 25-34 años educ super. MUJERES;27.4;A
115;2013;Población 25-34 años educ super. MUJERES;28.0;A
115;2014;Población 25-34 años educ super. MUJERES;29.8;A
115;2015;Población 25-34 años educ super. MUJERES;31.0;A
115;2016;Población 25-34 años educ super. MUJERES;31.7;A
115;2017;Población 25-34 años educ super. MUJERES;33.5;A
115;2018;Población 25-34 años educ super. MUJERES;34.0;A
115;2019;Población 25-34 años educ super. MUJERES;33.9;A
115;2020;Población 25-34 años educ super. MUJERES;35.0;A
115;2021;Población 25-34 años educ super. MUJERES;34.4;A
106;2004;Población 25-34 años educ super. MUJERES;43.9;A
106;2005;Población 25-34 años educ super. MUJERES;44.7;A
106;2006;Población 25-34 años educ super. MUJERES;47.0;A
106;2007;Población 25-34 años educ super. MUJERES;52.3;A
106;2008;Población 25-34 años educ super. MUJERES;54.7;A
106;2009;Población 25-34 años educ super. MUJERES;53.4;A
106;2010;Población 25-34 años educ super. MUJERES;53.7;A
106;2011;Población 25-34 años educ super. MUJERES;57.8;A
106;2012;Población 25-34 años educ super. MUJERES;59.8;A
106;2013;Población 25-34 años educ super. MUJERES;58.0;A
106;2014;Población 25-34 años educ super. MUJERES;62.9;A
106;2015;Población 25-34 años educ super. MUJERES;63.9;A
106;2016;Población 25-34 años educ super. MUJERES;65.3;A
106;2017;Población 25-34 años educ super. MUJERES;65.5;A
106;2018;Población 25-34 años educ super. MUJERES;66.5;A
106;2019;Población 25-34 años educ super. MUJERES;69.6;A
106;2020;Población 25-34 años educ super. MUJERES;67.8;A
106;2021;Población 25-34 años educ super. MUJERES;66.2;A
136;2004;Población 25-34 años educ super. MUJERES;24.2;A
136;2005;Población 25-34 años educ super. MUJERES;27.5;A
136;2006;Población 25-34 años educ super. MUJERES;29.0;A
136;2007;Población 25-34 años educ super. MUJERES;32.0;A
136;2008;Población 25-34 años educ super. MUJERES;36.8;A
136;2009;Población 25-34 años educ super. MUJERES;41.1;A
136;2010;Población 25-34 años educ super. MUJERES;45.6;A
136;2011;Población 25-34 años educ super. MUJERES;46.4;A
136;2012;Población 25-34 años educ super. MUJERES;51.2;A
136;2013;Población 25-34 años educ super. MUJERES;53.1;A
136;2014;Población 25-34 años educ super. MUJERES;51.4;A
136;2015;Población 25-34 años educ super. MUJERES;54.4;A
136;2016;Población 25-34 años educ super. MUJERES;54.6;A
136;2017;Población 25-34 años educ super. MUJERES;53.9;A
136;2018;Población 25-34 años educ super. MUJERES;53.8;A
136;2019;Población 25-34 años educ super. MUJERES;54.6;A
136;2020;Población 25-34 años educ super. MUJERES;55.3;A
136;2021;Población 25-34 años educ super. MUJERES;55.4;A
142;2004;Población 25-34 años educ super. MUJERES;40.4;A
142;2005;Población 25-34 años educ super. MUJERES;42.6;A
142;2006;Población 25-34 años educ super. MUJERES;44.9;A
142;2007;Población 25-34 años educ super. MUJERES;44.3;A
142;2008;Población 25-34 años educ super. MUJERES;49.3;A
142;2009;Población 25-34 años educ super. MUJERES;50.9;A
142;2010;Población 25-34 años educ super. MUJERES;54.8;A
142;2011;Población 25-34 años educ super. MUJERES;56.8;A
142;2012;Población 25-34 años educ super. MUJERES;57.6;A
142;2013;Población 25-34 años educ super. MUJERES;58.9;A
142;2014;Población 25-34 años educ super. MUJERES;61.1;A
142;2015;Población 25-34 años educ super. MUJERES;64.9;A
142;2016;Población 25-34 años educ super. MUJERES;66.1;A
142;2017;Población 25-34 años educ super. MUJERES;65.6;A
142;2018;Población 25-34 años educ super. MUJERES;65.2;A
142;2019;Población 25-34 años educ super. MUJERES;66.1;A
142;2020;Población 25-34 años educ super. MUJERES;68.1;A
142;2021;Población 25-34 años educ super. MUJERES;67.9;A
117;2004;Población 25-34 años educ super. MUJERES;32.9;A
117;2005;Población 25-34 años educ super. MUJERES;38.7;A
117;2006;Población 25-34 años educ super. MUJERES;35.4;A
117;2007;Población 25-34 años educ super. MUJERES;39.8;A
117;2008;Población 25-34 años educ super. MUJERES;42.7;A
117;2009;Población 25-34 años educ super. MUJERES;46.7;A
117;2010;Población 25-34 años educ super. MUJERES;46.0;A
117;2011;Población 25-34 años educ super. MUJERES;48.7;A
117;2012;Población 25-34 años educ super. MUJERES;52.0;A
117;2013;Población 25-34 años educ super. MUJERES;54.0;A
117;2014;Población 25-34 años educ super. MUJERES;57.8;A
117;2015;Población 25-34 años educ super. MUJERES;55.5;A
117;2016;Población 25-34 años educ super. MUJERES;54.4;A
117;2017;Población 25-34 años educ super. MUJERES;55.4;A
117;2018;Población 25-34 años educ super. MUJERES;57.9;A
117;2019;Población 25-34 años educ super. MUJERES;60.9;A
117;2020;Población 25-34 años educ super. MUJERES;66.3;A
117;2021;Población 25-34 años educ super. MUJERES;67.4;A
112;2004;Población 25-34 años educ super. MUJERES;22.0;A
112;2005;Población 25-34 años educ super. MUJERES;22.7;A
112;2006;Población 25-34 años educ super. MUJERES;24.6;A
112;2007;Población 25-34 años educ super. MUJERES;26.4;A
112;2008;Población 25-34 años educ super. MUJERES;28.4;A
112;2009;Población 25-34 años educ super. MUJERES;29.7;A
112;2010;Población 25-34 años educ super. MUJERES;30.9;A
112;2011;Población 25-34 años educ super. MUJERES;33.6;A
112;2012;Población 25-34 años educ super. MUJERES;36.5;A
112;2013;Población 25-34 años educ super. MUJERES;37.3;A
112;2014;Población 25-34 años educ super. MUJERES;38.3;A
112;2015;Población 25-34 años educ super. MUJERES;38.4;A
112;2016;Población 25-34 años educ super. MUJERES;36.6;A
112;2017;Población 25-34 años educ super. MUJERES;35.8;A
112;2018;Población 25-34 años educ super. MUJERES;36.6;A
112;2019;Población 25-34 años educ super. MUJERES;36.6;A
112;2020;Población 25-34 años educ super. MUJERES;36.4;A
112;2021;Población 25-34 años educ super. MUJERES;39.2;A
118;2004;Población 25-34 años educ super. MUJERES;19.5;A
118;2005;Población 25-34 años educ super. MUJERES;17.5;A
118;2006;Población 25-34 años educ super. MUJERES;23.0;A
118;2007;Población 25-34 años educ super. MUJERES;24.9;A
118;2008;Población 25-34 años educ super. MUJERES;24.3;A
118;2009;Población 25-34 años educ super. MUJERES;26.1;A
118;2010;Población 25-34 años educ super. MUJERES;28.1;A
118;2011;Población 25-34 años educ super. MUJERES;29.2;A
118;2012;Población 25-34 años educ super. MUJERES;32.1;A
118;2013;Población 25-34 años educ super. MUJERES;36.7;A
118;2014;Población 25-34 años educ super. MUJERES;36.1;A
118;2015;Población 25-34 años educ super. MUJERES;36.9;A
118;2016;Población 25-34 años educ super. MUJERES;38.3;A
118;2017;Población 25-34 años educ super. MUJERES;37.7;A
118;2018;Población 25-34 años educ super. MUJERES;44.4;A
118;2019;Población 25-34 años educ super. MUJERES;47.7;A
118;2020;Población 25-34 años educ super. MUJERES;44.7;A
118;2021;Población 25-34 años educ super. MUJERES;49.6;A
121;2004;Población 25-34 años educ super. MUJERES;36.0;A
121;2005;Población 25-34 años educ super. MUJERES;34.2;A
121;2006;Población 25-34 años educ super. MUJERES;36.7;A
121;2007;Población 25-34 años educ super. MUJERES;38.3;A
121;2008;Población 25-34 años educ super. MUJERES;41.0;A
121;2009;Población 25-34 años educ super. MUJERES;41.6;A
121;2010;Población 25-34 años educ super. MUJERES;43.5;A
121;2011;Población 25-34 años educ super. MUJERES;43.9;A
121;2012;Población 25-34 años educ super. MUJERES;45.0;A
121;2013;Población 25-34 años educ super. MUJERES;47.2;A
121;2014;Población 25-34 años educ super. MUJERES;48.7;A
121;2015;Población 25-34 años educ super. MUJERES;49.6;A
121;2016;Población 25-34 años educ super. MUJERES;50.2;A
121;2017;Población 25-34 años educ super. MUJERES;51.5;A
121;2018;Población 25-34 años educ super. MUJERES;52.5;A
121;2019;Población 25-34 años educ super. MUJERES;54.0;A
121;2020;Población 25-34 años educ super. MUJERES;57.1;A
121;2021;Población 25-34 años educ super. MUJERES;60.5;A
102;2004;Población 25-34 años educ super. MUJERES;20.0;A
102;2005;Población 25-34 años educ super. MUJERES;20.6;A
102;2006;Población 25-34 años educ super. MUJERES;19.3;A
102;2007;Población 25-34 años educ super. MUJERES;18.9;A
102;2008;Población 25-34 años educ super. MUJERES;20.0;A
102;2009;Población 25-34 años educ super. MUJERES;22.5;A
102;2010;Población 25-34 años educ super. MUJERES;22.6;A
102;2011;Población 25-34 años educ super. MUJERES;22.4;A
102;2012;Población 25-34 años educ super. MUJERES;24.3;A
102;2013;Población 25-34 años educ super. MUJERES;26.6;A
102;2014;Población 25-34 años educ super. MUJERES;41.1;A
102;2015;Población 25-34 años educ super. MUJERES;41.5;A
102;2016;Población 25-34 años educ super. MUJERES;43.2;A
102;2017;Población 25-34 años educ super. MUJERES;44.4;A
102;2018;Población 25-34 años educ super. MUJERES;44.9;A
102;2019;Población 25-34 años educ super. MUJERES;45.9;A
102;2020;Población 25-34 años educ super. MUJERES;45.7;A
102;2021;Población 25-34 años educ super. MUJERES;46.8;A
122;2004;Población 25-34 años educ super. MUJERES;27.2;A
122;2005;Población 25-34 años educ super. MUJERES;30.5;A
122;2006;Población 25-34 años educ super. MUJERES;33.4;A
122;2007;Población 25-34 años educ super. MUJERES;35.9;A
122;2008;Población 25-34 años educ super. MUJERES;38.7;A
122;2009;Población 25-34 años educ super. MUJERES;42.7;A
122;2010;Población 25-34 años educ super. MUJERES;44.7;A
122;2011;Población 25-34 años educ super. MUJERES;47.3;A
122;2012;Población 25-34 años educ super. MUJERES;49.9;A
122;2013;Población 25-34 años educ super. MUJERES;51.1;A
122;2014;Población 25-34 años educ super. MUJERES;51.7;A
122;2015;Población 25-34 años educ super. MUJERES;52.8;A
122;2016;Población 25-34 años educ super. MUJERES;53.6;A
122;2017;Población 25-34 años educ super. MUJERES;53.8;A
122;2018;Población 25-34 años educ super. MUJERES;53.7;A
122;2019;Población 25-34 años educ super. MUJERES;53.5;A
122;2020;Población 25-34 años educ super. MUJERES;52.6;A
122;2021;Población 25-34 años educ super. MUJERES;50.3;A
123;2004;Población 25-34 años educ super. MUJERES;23.1;A
123;2005;Población 25-34 años educ super. MUJERES;23.9;A
123;2006;Población 25-34 años educ super. MUJERES;25.1;A
